_RAJ2000 _DEJ2000 PMF SDSS S_N umag e_umag gmag e_gmag rmag e_rmag imag e_imag zmag e_zmag E_B-V_ pm GLON GLAT SpType Teff e_Teff logg e_logg Teff_3D_ e_Teff_3D_ logg_3D_ e_logg_3D_ Mass e_Mass Com Sp _RA.icrs _DE.icrs Plate MJD Fiber RAJ2000 DEJ2000 SNg f_umag f_gmag f_rmag f_imag f_zmag f_pm pmPA Ag GMT Atype log_g_ e_log_g_ chi2 m_Nsp Nsp q_Nsp Type WDcat DR7 Sloan Simbad PMJ _RA _DE file C0 C1 C2 C3 C4 C5 G0 G1 G2 G3 G4 G5 X0 X1 X2 X3 X4 X5 z
151.49629 22.82564 -- 100559.11+224932.3 33 17.33 0.02 17.27 0.02 17.62 0.02 17.89 0.02 18.16 0.03 -- 19.50 -- -- -- 21329 162 7.450 0.027 -- -- -- -- 0.429 0.0080 -- -- -- -- 2343 53735 216 151.496290 22.825639 33.60 0 0 0 0 0 1 232.0 0.128 2005-01-17T10:41:29 DA2.4_7.4 7.45 0.027 0.84 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03147.fits 89 383 710 1173 1388 1109 7 8 8 13 14 12 6563 4860 4340 4102 3969 3888 0
151.56149 44.31843 -- 100614.76+441906.3 32 16.41 0.02 16.81 0.01 17.36 0.01 17.72 0.01 18.03 0.02 -- 31.20 -- -- -- 54783 1072 7.730 0.065 -- -- -- -- 0.583 0.0270 -- -- -- -- 942 52703 636 151.561490 44.318430 32.12 0 0 0 0 0 1 119.2 0.034 2002-02-08T07:19:55 CH:DA0.9_7.7 7.73 0.065 0.78 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03148.fits 89 335 657 594 557 750 6 13 12 13 12 27 6563 4860 4340 4102 3969 3888 0
151.57727 60.91687 -- 100618.54+605500.7 14 18.76 0.02 18.19 0.03 18.46 0.02 18.66 0.02 18.76 0.04 -- 33.70 -- -- -- 11416 119 8.370 0.083 -- -- -- -- 0.825 0.0510 -- -- -- -- 771 52370 304 151.577270 60.916871 14.43 0 0 0 0 0 1 193.7 0.048 2000-04-04T07:17:01 DA4.4_8.4 8.37 0.083 0.99 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03149.fits 68 304 455 728 606 604 8 13 12 17 17 17 6563 4860 4340 4102 3969 3888 0
151.59616 7.20350 -- 100623.08+071212.6 39 16.44 0.02 16.03 0.02 16.05 0.01 16.14 0.01 16.31 0.02 -- 77.50 -- -- -- 9504 20 8.190 0.023 -- -- -- -- 0.709 0.0130 -- -- -- -- 996 52641 373 151.596160 7.203497 39.44 0 0 0 0 0 1 149.3 0.080 2002-02-13T07:23:44 DA5.3_8.2 8.19 0.023 0.65 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03150.fits 471 1541 2416 3226 2987 2593 5 6 7 9 8 10 6563 4860 4340 4102 3969 3888 0
151.61807 62.80418 -- 100628.34+624815.1 18 18.12 0.03 18.47 0.02 19.00 0.03 19.32 0.02 19.65 0.10 -- 23.40 -- -- -- 43040 1029 7.810 0.097 -- -- -- -- 0.586 0.0410 -- -- -- -- 487 51943 78 151.618070 62.804183 18.42 0 0 0 0 0 1 93.7 0.088 2000-04-06T05:28:37 CH:DA1.2_7.8 7.81 0.097 1.11 uniq -- "" DA 2 DR7 Sloan Simbad -- -- -- DA_high_SN_03151.fits 41 129 223 253 319 349 9 11 16 14 17 17 6563 4860 4340 4102 3969 3888 0
151.70415 62.79726 -- 100649.00+624750.1 11 19.55 0.04 19.13 0.02 19.21 0.03 19.31 0.02 19.49 0.09 -- 36.70 -- -- -- 9637 77 8.240 0.120 -- -- -- -- 0.741 0.0770 -- -- -- -- 487 51943 36 151.704150 62.797263 11.22 0 0 0 0 0 1 248.9 0.084 2000-04-06T05:28:37 DA5.2_8.2 8.24 0.120 1.16 uniq -- "" DA 2 DR7 Sloan Simbad -- -- -- DA_high_SN_03152.fits 36 138 192 276 310 382 7 8 9 14 15 12 6563 4860 4340 4102 3969 3888 0
151.76853 32.49639 -- 100704.45+322947.0 23 18.09 0.03 17.78 0.02 17.81 0.02 17.91 0.02 18.06 0.03 -- 102.20 -- -- -- 9640 37 8.450 0.048 -- -- -- -- 0.874 0.0320 -- -- -- -- 1952 53378 163 151.768530 32.496387 23.96 0 0 0 0 0 1 246.1 0.058 2004-03-18T07:36:03 DA5.2_8.4 8.45 0.048 0.89 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03153.fits 100 350 587 769 688 550 5 8 8 10 10 10 6563 4860 4340 4102 3969 3888 0
151.80168 40.11776 -- 100712.40+400703.9 12 18.58 0.02 18.32 0.06 18.75 0.02 18.99 0.02 19.19 0.07 -- 30.30 -- -- -- 17684 292 7.310 0.069 -- -- -- -- 0.377 0.0180 -- -- -- -- 1357 53034 310 151.801680 40.117759 12.19 0 0 0 0 0 1 141.2 0.042 2002-12-31T10:52:40 DA2.8_7.3 7.31 0.069 1.14 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03154.fits 77 209 362 478 531 565 6 13 11 11 15 16 6563 4860 4340 4102 3969 3888 0
151.82610 52.75551 -- 100718.26+524519.8 13 19.27 0.03 18.86 0.02 19.03 0.02 19.17 0.02 19.34 0.06 -- 86.50 -- -- -- 11367 133 8.190 0.074 -- -- -- -- 0.713 0.0450 -- -- -- -- 903 52400 557 151.826100 52.755511 13.22 0 0 0 0 0 1 226.3 0.021 2001-11-20T11:20:31 DA4.4_8.2 8.19 0.074 0.91 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03155.fits 45 138 282 333 420 442 6 7 11 12 15 17 6563 4860 4340 4102 3969 3888 0
151.83723 15.69269 -- 100720.94+154133.7 26 18.19 0.02 17.72 0.01 17.57 0.02 17.53 0.01 17.59 0.02 -- -- -- -- -- 7242 28 7.760 0.054 -- -- -- -- 0.479 0.0250 -- -- -- -- 2586 54169 518 151.837230 15.692690 26.63 0 0 0 0 0 -- -- 0.159 2006-01-06T10:38:18 UNA7.0_7.8 7.76 0.054 0.78 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03156.fits 138 256 373 417 519 371 3 4 6 7 11 10 6563 4860 4340 4102 3969 3888 0
151.91531 40.54331 -- 100739.67+403235.9 18 18.46 0.03 18.05 0.02 18.29 0.02 18.56 0.02 18.87 0.04 -- 109.60 -- -- -- 13480 198 7.540 0.042 -- -- -- -- 0.424 0.0190 -- -- -- -- 1357 53034 346 151.915310 40.543310 18.58 0 0 0 0 0 1 132.0 0.064 2002-12-31T10:53:52 DA3.7_7.5 7.54 0.042 0.91 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03157.fits 60 236 469 665 580 534 6 8 12 15 11 10 6563 4860 4340 4102 3969 3888 0
152.08232 6.00305 -- 100819.76+060011.0 16 18.53 0.02 18.28 0.02 18.58 0.02 18.85 0.02 19.14 0.04 -- 14.00 -- -- -- 16722 216 7.990 0.046 -- -- -- -- 0.610 0.0270 -- -- -- -- 996 52641 187 152.082320 6.003049 16.40 0 0 0 0 0 1 261.5 0.070 2002-02-13T07:25:31 DA3.0_8.0 7.99 0.046 0.87 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03158.fits 60 200 334 497 624 624 11 10 12 13 18 20 6563 4860 4340 4102 3969 3888 0
152.09754 26.63094 -- 100823.41+263751.4 11 20.18 0.04 19.76 0.02 20.06 0.03 20.36 0.04 20.39 0.11 -- 38.40 -- -- -- 16118 314 7.960 0.068 -- -- -- -- 0.593 0.0350 -- -- -- -- 2406 54084 370 152.097540 26.630937 11.57 0 0 0 32 0 1 178.2 0.107 2004-12-15T09:28:43 DA3.1_8.0 7.96 0.068 1.06 dup- 1380 a DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03159.fits 15 55 100 142 142 187 6 8 12 12 11 21 6563 4860 4340 4102 3969 3888 0
152.11243 3.28138 -- 100826.98+031653.0 21 17.89 0.01 17.74 0.02 18.03 0.01 18.27 0.02 18.51 0.03 -- 21.50 -- -- -- 18969 200 7.540 0.042 -- -- -- -- 0.446 0.0180 -- -- -- -- 573 52325 88 152.112430 3.281375 21.21 0 0 0 32 0 1 228.1 0.086 2001-02-20T09:02:25 DA2.7_7.5 7.54 0.042 0.84 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03160.fits 67 302 613 704 784 833 6 8 10 9 11 14 6563 4860 4340 4102 3969 3888 0
152.11509 29.20884 -- 100827.62+291231.8 12 19.24 0.03 18.85 0.02 19.06 0.02 19.25 0.02 19.47 0.06 -- 27.80 -- -- -- 12269 236 8.120 0.081 -- -- -- -- 0.673 0.0510 -- -- -- -- 2348 53757 379 152.115090 29.208840 12.82 0 0 0 0 0 1 233.9 0.082 2004-12-11T12:23:33 DA4.1_8.1 8.12 0.081 0.98 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03161.fits 34 152 241 350 292 354 6 8 11 13 12 10 6563 4860 4340 4102 3969 3888 0
152.17039 64.53474 -- 100840.89+643205.1 13 18.96 0.02 18.82 0.02 19.07 0.02 19.30 0.02 19.66 0.08 -- 8.10 -- -- -- 18954 299 8.030 0.060 -- -- -- -- 0.636 0.0350 -- -- -- -- 488 51914 429 152.170390 64.534737 13.47 0 0 0 0 0 1 125.8 0.135 2000-04-27T04:57:39 DA2.7_8.0 8.03 0.060 1.25 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03162.fits 69 170 260 316 243 316 14 16 16 14 16 18 6563 4860 4340 4102 3969 3888 0
152.17670 20.41890 -- 100842.41+202508.0 21 17.94 0.02 17.94 0.02 18.30 0.01 18.59 0.03 18.84 0.04 -- 26.60 -- -- -- 21548 240 7.930 0.037 -- -- -- -- 0.591 0.0180 -- -- -- -- 2372 53768 566 152.176700 20.418898 21.60 0 0 0 0 158329674399744 1 183.9 0.114 2005-02-04T07:59:04 DA2.3_7.9 7.93 0.037 0.80 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03163.fits 55 306 506 507 677 547 6 11 11 12 17 13 6563 4860 4340 4102 3969 3888 0
152.24571 2.07405 -- 100858.97+020426.6 16 19.29 0.03 18.86 0.02 18.86 0.03 18.97 0.02 19.10 0.06 -- 36.40 -- -- -- 10072 62 8.300 0.072 -- -- -- -- 0.779 0.0450 -- -- -- -- 502 51957 382 152.245710 2.074048 16.85 0 0 0 0 0 1 242.2 0.172 2000-12-23T10:41:45 CH:DA5.0_8.3 8.30 0.072 0.99 uniq -- "" DA 2 DR7 Sloan Simbad -- -- -- DA_high_SN_03164.fits 46 127 215 288 293 271 7 8 9 12 9 12 6563 4860 4340 4102 3969 3888 0
152.25322 36.36564 -- 100900.77+362156.3 30 18.86 0.02 18.22 0.02 17.94 0.03 17.86 0.02 17.81 0.02 -- 75.40 -- -- -- 6322 19 7.690 0.054 -- -- -- -- 0.449 0.0250 -- -- -- -- 2407 53771 423 152.253220 36.365642 30.75 0 0 0 0 0 1 94.1 0.044 2004-02-17T08:46:42 UNA8.0_7.7 7.69 0.054 0.94 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03165.fits 77 121 141 177 247 249 3 4 5 9 24 17 6563 4860 4340 4102 3969 3888 0
152.29888 35.12449 -- 100911.73+350728.2 18 17.98 0.02 17.87 0.02 18.18 0.02 18.48 0.02 18.78 0.04 -- 24.50 -- -- -- 20455 257 7.660 0.046 -- -- -- -- -- -- -- -- -- -- 1951 53389 151 152.298880 35.124494 18.82 0 0 0 0 0 1 220.8 0.042 2004-02-17T08:44:55 DA2.5_7.7 7.66 0.046 0.90 dup- 1382 "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03166.fits 62 357 493 613 549 541 4 10 10 10 11 12 6563 4860 4340 4102 3969 3888 0
152.29888 35.12449 -- 100911.73+350728.2 35 17.98 0.02 17.87 0.02 18.18 0.02 18.48 0.02 18.78 0.04 -- 24.50 -- -- -- 20588 151 7.740 0.024 -- -- -- -- 0.503 0.0090 -- -- -- -- 2407 53771 172 152.298880 35.124494 35.21 0 0 0 0 0 1 220.8 0.042 2004-02-17T08:44:55 DA2.4_7.7 7.74 0.024 0.94 dup- 1382 a DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03167.fits 51 247 483 625 690 565 6 8 10 12 12 14 6563 4860 4340 4102 3969 3888 0
152.38587 8.59252 -- 100932.61+083533.1 15 18.07 0.02 18.02 0.02 18.37 0.02 18.66 0.02 18.94 0.05 -- 13.20 -- -- -- 21483 330 8.110 0.054 -- -- -- -- 0.684 0.0310 -- -- -- -- 1236 52751 622 152.385870 8.592517 15.17 0 0 0 0 0 1 256.5 0.130 2002-03-12T05:01:17 DA2.3_8.1 8.11 0.054 1.08 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03168.fits 66 259 306 320 433 335 9 13 13 11 13 13 6563 4860 4340 4102 3969 3888 0
152.43703 52.24786 -- 100944.89+521452.3 18 18.63 0.02 18.18 0.03 18.32 0.02 18.47 0.02 18.70 0.04 -- 38.40 -- -- -- 12708 122 8.000 0.048 -- -- -- -- 0.607 0.0280 -- -- -- -- 903 52400 72 152.437030 52.247862 18.93 0 0 0 0 0 1 249.0 0.020 2002-01-09T07:06:28 DA4.0_8.0 8.00 0.048 0.86 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03169.fits 60 249 470 527 540 624 11 11 15 13 13 16 6563 4860 4340 4102 3969 3888 0
152.47520 32.32604 -- 100954.05+321933.7 19 18.49 0.02 18.07 0.02 18.22 0.02 18.47 0.02 18.68 0.03 -- 33.00 -- -- -- 12411 153 8.000 0.060 -- -- -- -- 0.606 0.0330 -- -- -- -- 1952 53378 84 152.475200 32.326041 19.73 0 0 0 0 0 1 188.4 0.066 2004-03-18T07:38:26 DA4.1_8.0 8.00 0.060 0.91 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03170.fits 49 264 418 558 716 615 3 10 9 14 16 13 6563 4860 4340 4102 3969 3888 0
152.48074 0.16218 -- 100955.38+000943.9 25 18.08 0.02 17.62 0.01 17.76 0.01 17.88 0.01 18.12 0.03 -- 21.90 -- -- -- 10513 37 8.280 0.040 -- -- -- -- 0.767 0.0260 -- -- -- -- 270 51909 468 152.480740 0.162184 25.52 0 0 0 0 0 1 294.4 0.099 2001-02-22T08:50:02 DA4.8_8.3 8.28 0.040 0.84 uniq -- "" DA 2 DR7 Sloan Simbad -- -- -- DA_high_SN_03171.fits 102 384 668 819 879 812 7 8 11 12 11 13 6563 4860 4340 4102 3969 3888 0
152.51041 34.16192 -- 101002.50+340942.9 12 19.22 0.03 18.82 0.04 18.91 0.02 19.03 0.02 19.17 0.05 -- 3.60 -- -- -- 10046 72 8.530 0.085 -- -- -- -- 0.924 0.0520 -- -- -- -- 1952 53378 515 152.510410 34.161918 12.39 0 0 0 0 158329674399744 1 269.0 0.050 2003-04-26T04:30:04 DA5.0_8.5 8.53 0.085 0.92 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03172.fits 71 174 251 309 375 406 10 11 10 11 12 18 6563 4860 4340 4102 3969 3888 0
152.52526 38.21590 -- 101006.06+381257.2 11 19.33 0.04 19.01 0.02 19.27 0.02 19.50 0.02 19.80 0.06 -- 3.40 -- -- -- 14815 348 8.140 0.068 -- -- -- -- 0.689 0.0440 -- -- -- -- 1426 52993 532 152.525260 38.215900 11.24 0 0 0 0 0 1 182.1 0.052 2003-03-07T07:10:06 DA3.4_8.1 8.14 0.068 0.99 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03173.fits 52 143 348 267 334 388 15 14 19 10 14 16 6563 4860 4340 4102 3969 3888 0
152.63841 10.13020 -- 101033.22+100748.7 21 18.37 0.03 17.89 0.02 18.14 0.02 18.35 0.02 18.70 0.04 -- 51.40 -- -- -- 13725 415 8.050 0.045 -- -- -- -- 0.636 0.0250 -- -- -- -- 1597 52999 293 152.638410 10.130197 21.49 0 0 0 0 0 1 275.0 0.156 2003-03-31T03:24:51 DA3.7_8.0 8.05 0.045 0.92 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03174.fits 55 268 474 630 654 564 5 10 11 11 14 15 6563 4860 4340 4102 3969 3888 0
152.64777 26.49637 -- 101035.46+262946.9 15 18.54 0.02 18.79 0.02 19.24 0.03 19.60 0.02 20.07 0.11 -- 4.00 -- -- -- 31858 322 7.080 0.078 -- -- -- -- -- -- -- -- -- -- 2347 53757 492 152.647770 26.496369 15.32 0 0 0 0 0 1 187.2 0.113 2004-12-13T10:31:31 DA1.6_7.1 7.08 0.078 1.05 dup- 1384 "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03175.fits 54 139 274 337 335 326 10 9 10 11 10 13 6563 4860 4340 4102 3969 3888 0
152.64777 26.49637 -- 101035.46+262946.9 28 18.54 0.02 18.79 0.02 19.24 0.03 19.60 0.02 20.07 0.11 -- 4.00 -- -- -- 32621 211 7.260 0.041 -- -- -- -- 0.436 0.0100 -- -- -- -- 2406 54084 554 152.647770 26.496369 28.74 0 0 0 0 0 1 187.2 0.113 2004-12-13T10:31:31 DA1.5_7.3 7.26 0.041 1.06 dup- 1384 a DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03176.fits 21 88 190 206 265 213 6 8 10 10 11 16 6563 4860 4340 4102 3969 3888 0
152.66436 54.42204 -- 101039.45+542519.3 26 17.48 0.01 17.61 0.03 18.01 0.02 18.36 0.02 18.64 0.03 -- 16.40 -- -- -- 23475 219 8.030 0.032 -- -- -- -- 0.645 0.0180 -- -- -- -- 945 52652 15 152.664360 54.422035 26.90 0 0 0 158329674399744 0 1 142.0 0.031 2001-04-15T04:25:12 DA2.1_8.0 8.03 0.032 1.02 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03177.fits 77 260 603 726 705 617 6 7 12 12 16 12 6563 4860 4340 4102 3969 3888 0
152.68594 25.62820 -- 101044.63+253741.5 18 18.17 0.02 18.23 0.02 18.56 0.02 18.89 0.02 19.22 0.06 -- 20.90 -- -- -- 23098 349 7.910 0.048 -- -- -- -- -- -- -- -- -- -- 2347 53757 147 152.685940 25.628199 18.78 0 0 0 0 0 1 253.0 0.145 2004-12-13T10:30:55 DA2.2_7.9 7.91 0.048 1.01 dup- 1385 "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03178.fits 49 181 386 490 675 425 8 8 10 12 17 14 6563 4860 4340 4102 3969 3888 0
152.68594 25.62820 -- 101044.63+253741.5 35 18.17 0.02 18.23 0.02 18.56 0.02 18.89 0.02 19.22 0.06 -- 20.90 -- -- -- 23312 173 8.010 0.024 -- -- -- -- 0.634 0.0110 -- -- -- -- 2406 54084 156 152.685940 25.628199 35.64 0 0 0 0 0 1 253.0 0.145 2004-12-13T10:30:55 DA2.2_8.0 8.01 0.024 1.11 dup- 1385 a DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03179.fits 41 160 328 413 620 383 6 7 9 11 17 16 6563 4860 4340 4102 3969 3888 0
152.70588 4.12578 -- 101049.41+040732.8 16 18.54 0.02 18.25 0.02 18.50 0.01 18.79 0.02 19.12 0.04 -- 4.70 -- -- -- 15054 193 7.940 0.043 -- -- -- -- 0.581 0.0190 -- -- -- -- 573 52325 598 152.705880 4.125782 16.37 0 0 0 0 0 1 107.6 0.071 2001-02-20T09:04:49 DA3.3_7.9 7.94 0.043 0.97 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03180.fits 38 214 430 512 679 447 7 9 15 11 15 13 6563 4860 4340 4102 3969 3888 0
152.70783 2.84999 -- 101049.88+025060.0 20 18.26 0.04 18.48 0.02 18.92 0.02 19.25 0.03 19.65 0.09 -- 11.80 -- -- -- 31480 236 7.520 0.055 -- -- -- -- 0.476 0.0220 -- -- -- -- 502 51957 448 152.707830 2.849991 20.35 0 0 0 0 0 1 117.8 0.120 2000-12-23T10:43:32 DA1.6_7.5 7.52 0.055 0.99 uniq -- "" DA 2 DR7 Sloan Simbad -- -- -- DA_high_SN_03181.fits 44 147 283 267 347 305 9 7 9 8 12 14 6563 4860 4340 4102 3969 3888 0
152.78275 20.00633 -- 101107.86+200022.8 26 17.94 0.03 17.48 0.02 17.75 0.01 18.00 0.02 18.19 0.03 -- -- -- -- -- 15589 130 8.000 0.026 -- -- -- -- 0.613 0.0160 -- -- -- -- 2372 53768 607 152.782750 20.006329 26.96 0 158329674399744 0 0 0 -- -- 0.096 2005-03-10T06:44:58 DA3.2_8.0 8.00 0.026 0.80 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03182.fits 78 361 773 854 1013 834 5 9 12 12 13 15 6563 4860 4340 4102 3969 3888 0
152.80934 24.84757 -- 101114.24+245051.2 13 19.43 0.03 19.17 0.02 19.48 0.02 19.75 0.03 19.95 0.09 -- 31.40 -- -- -- 16417 267 7.920 0.056 -- -- -- -- 0.574 0.0280 -- -- -- -- 2343 53735 602 152.809340 24.847566 13.51 0 0 0 0 0 1 207.7 0.139 2004-12-20T12:20:44 DA3.1_7.9 7.92 0.056 0.93 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03183.fits 31 107 192 211 265 256 6 11 12 10 14 15 6563 4860 4340 4102 3969 3888 0
152.89808 29.34260 -- 101135.54+292033.3 13 18.67 0.03 18.63 0.02 18.94 0.02 19.25 0.02 19.60 0.06 -- 3.60 -- -- -- 20323 361 8.000 0.059 -- -- -- -- 0.623 0.0320 -- -- -- -- 2348 53757 452 152.898080 29.342596 13.70 0 0 0 0 0 1 282.2 0.082 2004-12-11T12:26:32 DA2.5_8.0 8.00 0.059 0.90 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03184.fits 37 161 227 412 378 271 11 9 12 14 16 9 6563 4860 4340 4102 3969 3888 0
152.92176 35.81240 -- 101141.22+354844.6 11 19.32 0.03 19.67 0.02 20.17 0.02 20.59 0.05 20.96 0.29 -- 13.70 -- -- -- 37725 847 7.690 0.114 -- -- -- -- 0.529 0.0460 -- -- -- -- 2407 53771 482 152.921760 35.812399 11.14 0 0 0 0 0 1 149.1 0.044 2004-02-17T08:47:54 DA1.3_7.7 7.69 0.114 1.01 dup- 1386 a DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03185.fits 20 46 125 130 105 219 8 7 20 19 11 29 6563 4860 4340 4102 3969 3888 0
153.01837 20.75549 -- 101204.41+204519.7 11 19.31 0.03 18.85 0.02 18.89 0.02 18.99 0.02 19.08 0.04 -- 15.60 -- -- -- 9304 69 7.840 0.120 -- -- -- -- 0.516 0.0590 -- -- -- -- 2364 53737 26 153.018370 20.755486 11.69 0 0 0 0 0 1 162.4 0.098 2005-02-04T06:15:10 CH:DA5.4_7.8 7.84 0.120 1.06 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03186.fits 50 177 296 356 396 369 7 11 13 11 13 12 6563 4860 4340 4102 3969 3888 0
153.02347 61.94775 -- 101205.63+615651.9 22 17.06 0.02 17.45 0.02 17.93 0.02 18.29 0.02 18.62 0.04 -- 16.90 -- -- -- 36735 402 7.810 0.065 -- -- -- -- 0.572 0.0290 -- -- -- -- 771 52370 492 153.023470 61.947749 22.44 0 0 0 0 0 1 237.5 0.043 2000-04-05T05:19:55 DA1.4_7.8 7.81 0.065 0.78 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03187.fits 67 307 556 561 626 887 8 11 13 9 11 14 6563 4860 4340 4102 3969 3888 0
153.07035 28.21160 -- 101216.88+281241.8 11 19.04 0.03 18.86 0.02 19.18 0.02 19.51 0.03 19.87 0.09 -- 13.40 -- -- -- 18090 344 7.810 0.066 -- -- -- -- 0.527 0.0320 -- -- -- -- 2348 53757 155 153.070350 28.211602 11.67 0 0 0 0 0 1 166.7 0.161 2004-05-14T04:01:02 DA2.8_7.8 7.81 0.066 0.93 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03188.fits 31 223 215 369 438 328 6 16 8 13 18 18 6563 4860 4340 4102 3969 3888 0
153.07539 61.13860 -- 101218.09+610818.9 20 18.13 0.02 17.74 0.02 17.92 0.02 18.16 0.02 18.32 0.03 -- 27.20 -- -- -- 11778 121 8.370 0.052 -- -- -- -- 0.825 0.0320 -- -- -- -- 771 52370 225 153.075390 61.138597 20.22 0 0 0 0 0 1 190.8 0.037 2000-04-05T05:18:07 DA4.3_8.4 8.37 0.052 0.89 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03189.fits 79 323 622 774 931 859 6 9 10 11 13 12 6563 4860 4340 4102 3969 3888 0
153.08523 14.46033 -- 101220.46+142737.2 26 17.26 0.02 17.27 0.03 17.62 0.04 17.90 0.02 18.20 0.03 -- 27.40 -- -- -- 22899 229 8.440 0.031 -- -- -- -- 0.882 0.0180 -- -- -- -- 2588 54174 245 153.085230 14.460332 26.97 0 0 0 0 0 1 226.1 0.180 2006-01-31T09:22:28 DA2.2_8.4 8.44 0.031 0.80 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03190.fits 63 406 854 949 1013 786 6 10 12 14 15 9 6563 4860 4340 4102 3969 3888 0
153.08753 46.12424 -- 101221.01+460727.3 16 18.64 0.02 18.25 0.03 18.55 0.02 18.86 0.02 19.00 0.04 -- 3.20 -- -- -- 15076 189 7.900 0.043 -- -- -- -- 0.561 0.0190 -- -- -- -- 943 52376 577 153.087530 46.124237 16.62 17592186044416 0 0 0 0 1 24.9 0.035 2002-02-08T07:26:29 DA3.3_7.9 7.90 0.043 0.91 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03191.fits 49 189 352 465 448 464 7 6 11 15 12 14 6563 4860 4340 4102 3969 3888 0
153.13537 1.91239 -- 101232.49+015444.6 26 18.04 0.02 18.05 0.02 18.39 0.02 18.68 0.02 18.86 0.05 -- 3.80 -- -- -- 23785 236 7.740 0.033 -- -- -- -- 0.512 0.0130 -- -- -- -- 502 51957 494 153.135370 1.912387 26.10 0 0 0 0 0 1 119.0 0.212 2000-05-05T05:04:06 DA2.1_7.7 7.74 0.033 0.92 uniq -- "" DA 2 DR7 Sloan Simbad -- -- -- DA_high_SN_03192.fits 58 263 353 457 592 409 7 10 9 9 13 12 6563 4860 4340 4102 3969 3888 0
153.14325 7.34301 -- 101234.38+072034.8 16 18.55 0.02 18.21 0.02 18.42 0.02 18.66 0.02 18.91 0.04 -- 19.90 -- -- -- 14063 436 8.030 0.054 -- -- -- -- 0.626 0.0300 -- -- -- -- 996 52641 609 153.143250 7.343007 16.31 0 0 0 0 0 1 291.1 0.119 2002-02-13T07:29:42 DA3.6_8.0 8.03 0.054 0.91 uniq -- "" DA 1 DR7 Sloan Simbad -- -- -- DA_high_SN_03193.fits 61 218 443 507 595 572 7 9 12 14 14 17 6563 4860 4340 4102 3969 3888 0
153.16657 24.07108 -- 101239.98+240415.9 27 18.45 0.02 18.00 0.02 18.09 0.02 18.22 0.02 18.40 0.03 -- 50.80 -- -- -- 10054 34 8.130 0.040 -- -- -- -- 0.674 0.0260 -- -- -- -- 2343 53735 631 153.166570 24.071079 27.05 0 0 0 0 0 1 227.7 0.095 2004-12-20T12:21:20 DA5.0_8.1 8.13 0.040 0.98 uniq -- "" DA 0 DR7 Sloan Simbad -- -- -- DA_high_SN_03194.fits 82 253 401 584 603 566 6 7 9 10 11 12 6563 4860 4340 4102 3969 3888 0
